ID;Country;Year;VoiceAcc;YearsSchooling;FH;FH_trichot;PolViol;Pop;GDP_cap;GDP_growth;FH_t_10
147;SOLOMON ISLANDS;2006;50;4.5;7;2;49.51922989;480.716;1534.731159;4.408225489;3
147;SOLOMON ISLANDS;2007;49.04;4.5;7;2;54.32692337;492.075;1651.874955;4.842639288;3
147;SOLOMON ISLANDS;2008;49.04;4.5;7;2;53.11004639;503.41;1763.154925;4.683108594;3
147;SOLOMON ISLANDS;2009;55.45;4.5;7;2;53.08057022;514.767;1655.210377;-6.829805084;3
147;SOLOMON ISLANDS;2010;52.13;4.5;7;2;58.49056625;526.177;1752.119873;4.577556805;8
147;SOLOMON ISLANDS;2011;48.83;4.5;7;2;59.43396378;537.648;1976.4069;10.51908722;8
147;SOLOMON ISLANDS;2012;47.39;4.5;7;2;56.39810562;549.162;2061.505954;2.466246103;6
147;SOLOMON ISLANDS;2013;47.39;4.5;7;2;60.1895752;560.685;2110.996431;0.897271568;6
147;SOLOMON ISLANDS;2014;58.13;4.5;6;2;62.62136078;572.171;2130.438343;-0.530276246;6
148;SOMALIA;1996;0;;14;3;0.480769217;6480.888;;;14
148;SOMALIA;1997;0.48;;14;3;1.201923043;6672.781;;;14
148;SOMALIA;1998;0.96;;14;3;1.923076868;6904.231;;;14
148;SOMALIA;1999;1.44;;14;3;2.163461566;7148.406;;;14
148;SOMALIA;2000;1.92;;13;3;2.403846264;7385.416;;;14
148;SOMALIA;2001;4.57;;13;3;1.201923132;7610.053;;;14
148;SOMALIA;2002;7.21;;13;3;0;7827.203;;;14
148;SOMALIA;2003;2.88;;13;3;0;8039.104;;;14
148;SOMALIA;2004;2.4;;13;3;0.480769217;8251.054;;;14
148;SOMALIA;2005;3.85;;13;3;0;8466.938;;;14
148;SOMALIA;2006;3.37;;14;3;0.480769217;8686.939;;;14
148;SOMALIA;2007;2.4;;14;3;0;8909.015;;;14
148;SOMALIA;2008;2.4;;14;3;0;9132.589;;;14
148;SOMALIA;2009;1.42;;14;3;0;9356.827;;;14
148;SOMALIA;2010;1.42;;14;3;0;9581.714;;;13
148;SOMALIA;2011;1.88;;14;3;0;9806.67;;;13
148;SOMALIA;2012;0;;14;3;0;10033.63;;;13
148;SOMALIA;2013;0.47;;14;3;0;10268.157;;;13
148;SOMALIA;2014;0.49;;14;3;1.941747546;10517.569;;;13
149;SOUTH AFRICA;1996;73.56;7.88;3;1;31.73077011;42210.216;7368.254499;2.004770117;11
149;SOUTH AFRICA;1997;73.32;8.11;3;1;29.32692337;42921.506;7515.276594;0.279016388;11
149;SOUTH AFRICA;1998;73.08;8.34;3;1;26.92307663;43584.03;7457.410986;-1.835311465;11
149;SOUTH AFRICA;1999;71.63;8.57;3;1;31.25;44233.73;7568.321266;-0.04242341;11
149;SOUTH AFRICA;2000;70.19;8.8;3;1;35.57692337;44896.856;7868.306564;1.650616747;9
149;SOUTH AFRICA;2001;68.75;8.82;3;1;35.57692337;45579.161;8097.480732;0.619602816;9
149;SOUTH AFRICA;2002;67.31;8.84;3;1;35.57692337;46272.223;8479.467476;1.483254931;9
149;SOUTH AFRICA;2003;69.23;8.86;3;1;34.13461685;46971.25;8861.454221;2.346907046;9
149;SOUTH AFRICA;2004;73.08;8.88;3;1;39.90384674;47667.15;9243.440965;3.210559162;5
149;SOUTH AFRICA;2005;69.71;8.9;3;1;41.34615326;48352.951;9912.534778;3.895594819;3
149;SOUTH AFRICA;2006;68.27;8.9;4;1;47.11538315;49027.805;10643.23787;4.17109246;3
149;SOUTH AFRICA;2007;65.87;9.1;4;1;50.96154022;49693.58;11354.90757;3.920905403;3
149;SOUTH AFRICA;2008;64.42;9.2;4;1;45.93301392;50348.811;11780.58521;1.752846272;3
149;SOUTH AFRICA;2009;64.45;9.5;4;1;41.23222733;50992.034;11521.35763;-2.937589885;3
149;SOUTH AFRICA;2010;66.35;9.6;4;1;46.69811249;51621.594;11842.41949;1.546429913;3
149;SOUTH AFRICA;2011;66.2;9.7;4;1;48.58490753;52237.272;12290.89436;1.68755115;3
149;SOUTH AFRICA;2012;65.4;9.9;4;1;43.12796021;52837.274;12596.68348;0.68049096;3
149;SOUTH AFRICA;2013;65.4;9.9;4;1;45.0236969;53416.609;12866.67729;0.643726423;3
149;SOUTH AFRICA;2014;68.47;9.9;4;1;43.20388412;53969.054;13046.20783;-0.062765939;3
150;SOUTH SUDAN;1996;;;;0;;5584.223;;;
150;SOUTH SUDAN;1997;;;;0;;5806.951;;;
150;SOUTH SUDAN;1998;;;;0;;6092.688;;;
150;SOUTH SUDAN;1999;;;;0;;6398.416;;;
150;SOUTH SUDAN;2000;;;;0;;6692.999;;;
150;SOUTH SUDAN;2001;;;;0;;6967.817;;;
150;SOUTH SUDAN;2002;;;;0;;7233.237;;;
150;SOUTH SUDAN;2003;;;;0;;7499.695;;;
150;SOUTH SUDAN;2004;;;;0;;7784.488;;;
150;SOUTH SUDAN;2005;;;;0;;8099.908;;;
150;SOUTH SUDAN;2006;;;;0;;8445.659;;;
150;SOUTH SUDAN;2007;;;;0;;8815.495;;;
150;SOUTH SUDAN;2008;;;;0;;9208.598;3591.833678;;
150;SOUTH SUDAN;2009;;;;0;;9623.176;3637.814622;0.516793038;
150;SOUTH SUDAN;2010;;;;0;;10056.475;3717.137646;0.947590056;
150;SOUTH SUDAN;2011;19.25;;11;3;7.075471878;10510.122;3461.727293;-8.755025863;
150;SOUTH SUDAN;2012;11.85;;11;3;12.79620838;10980.623;1818.573229;-48.39277166;
150;SOUTH SUDAN;2013;9;;12;3;5.213270187;11453.81;2001.757694;8.456910665;
150;SOUTH SUDAN;2014;5.91;;13;3;0.970873773;11911.184;2659.275398;30.93665758;
151;SPAIN;1996;89.9;7.44;3;1;50.48077011;39878.881;17212.42904;2.437609659;3
151;SPAIN;1997;90.14;7.68;3;1;49.75961494;39996.221;18180.28233;3.41657986;3
151;SPAIN;1998;90.38;7.92;3;1;49.03845978;40151.723;19390.71238;3.941747021;3
151;SPAIN;1999;89.42;8.16;3;1;55.76922989;40392.585;20316.23289;3.947976136;2
151;SPAIN;2000;88.46;8.4;3;1;62.5;40749.8;21875.39072;4.407975538;2
151;SPAIN;2001;89.18;8.5;3;1;60.81730843;41230.518;23213.27635;2.743596423;2
151;SPAIN;2002;89.9;8.6;2;1;59.13461685;41815.486;24290.50447;2.296369859;2
151;SPAIN;2003;90.38;8.7;2;1;39.90384674;42475.265;25367.73259;1.849143296;3
151;SPAIN;2004;89.9;8.8;2;1;43.75;43167.276;26444.96072;1.401916733;3
151;SPAIN;2005;84.13;8.9;2;1;53.36538315;43854.761;27868.95195;1.985515547;3
151;SPAIN;2006;83.17;9.1;2;1;40.38461685;44537.926;30879.8564;2.428015567;3
151;SPAIN;2007;85.58;9.2;2;1;34.61538315;45209.538;32806.70755;1.865767296;3
151;SPAIN;2008;87.5;9.3;2;1;30.14354134;45817.016;33729.51679;-0.48440868;3
151;SPAIN;2009;87.68;9.4;2;1;30.33175278;46295.191;32807.20617;-4.424104315;3
151;SPAIN;2010;84.83;9.5;2;1;34.90565872;46601.492;32350.51622;-0.44560868;3
151;SPAIN;2011;82.63;9.5;2;1;49.05660248;46708.366;32673.96047;-0.970139747;3
151;SPAIN;2012;81.04;9.6;2;1;43.60189438;46637.082;32769.7174;-2.152294426;2
151;SPAIN;2013;77.25;9.6;2;1;47.39336395;46455.163;33092.37547;-0.905782301;2
151;SPAIN;2014;77.34;9.6;2;1;58.25242615;46259.716;33763.39366;1.860093151;2
152;SRI LANKA;1996;37.02;9.36;8;2;5.769230843;18373.53;3105.946766;2.667801043;7
152;SRI LANKA;1997;40.14;9.52;7;2;7.692307949;18478.024;3319.460463;5.075921324;7
152;SRI LANKA;1998;43.27;9.68;7;2;9.615385056;18572.347;3472.741024;3.494454776;7
152;SRI LANKA;1999;43.03;9.84;7;2;7.211538792;18670.843;3625.02652;2.811815504;9
152;SRI LANKA;2000;42.79;10;7;2;4.807692528;18783.745;3920.501752;5.744738771;9
152;SRI LANKA;2001;43.51;10.08;7;2;13.22115374;18914.866;4011.937284;0.052151275;9
152;SRI LANKA;2002;44.23;10.16;7;2;21.63461494;19061.066;4273.011118;1.375958837;9
152;SRI LANKA;2003;44.23;10.24;6;2;21.63461494;19217.032;4534.084952;2.699766398;9
152;SRI LANKA;2004;42.31;10.32;6;2;16.82692337;19374.281;4795.158786;4.023573959;9
152;SRI LANKA;2005;40.87;10.4;6;2;14.42307663;19526.406;5202.435908;5.11140161;9
152;SRI LANKA;2006;37.5;10.5;8;2;9.134614944;19672.418;5711.24521;6.508003125;8
152;SRI LANKA;2007;34.62;10.6;8;2;7.692307472;19813.816;6205.196328;5.832195872;7
152;SRI LANKA;2008;33.65;10.6;8;2;7.655502319;19949.553;6634.838516;4.866828823;7
152;SRI LANKA;2009;32.23;10.7;8;2;10.42654037;20078.873;6852.761175;2.506054446;7
152;SRI LANKA;2010;30.33;10.8;9;2;17.92452812;20201.312;7418.836755;6.954261843;7
152;SRI LANKA;2011;30.05;10.8;9;2;24.52830124;20315.673;8111.554142;7.125534027;7
152;SRI LANKA;2012;29.86;10.8;9;2;23.22274971;20421.862;9014.480031;9.171481415;7
152;SRI LANKA;2013;28.91;10.8;9;2;26.06635094;20521.959;9737.747574;6.437422284;6
152;SRI LANKA;2014;27.59;10.8;10;2;34.95145798;20618.991;10527.53049;6.555884021;6
153;ST. LUCIA;1996;81.25;;3;1;79.80769348;148.962;6839.620936;4.057076845;3
153;ST. LUCIA;1997;81.25;;3;1;67.54807663;150.994;6890.768311;-0.947525581;3
153;ST. LUCIA;1998;81.25;;3;1;55.28845978;153.066;7307.802092;4.913484958;3
153;ST. LUCIA;1999;81.25;;3;1;71.15384674;155.073;7496.34155;1.033832175;3
153;ST. LUCIA;2000;81.25;;3;1;87.0192337;156.949;7910.150048;3.172430227;3
153;ST. LUCIA;2001;82.21;;3;1;70.43269348;158.65;7707.378358;-4.73444424;3
153;ST. LUCIA;2002;83.17;;3;1;53.84615326;160.218;8144.515042;-0.822474199;3
153;ST. LUCIA;2003;84.13;;3;1;94.71154022;161.767;8581.651725;3.089495842;3
153;ST. LUCIA;2004;69.23;;3;1;93.2692337;163.462;9018.788408;7.001465882;3
153;ST. LUCIA;2005;88.46;;2;1;82.21154022;165.407;9044.965347;-2.836132976;3
153;ST. LUCIA;2006;89.9;;2;1;76.44230652;167.656;9964.687079;6.884549693;3
153;ST. LUCIA;2007;89.42;;2;1;69.2307663;170.146;10021.43208;-2.037646701;3
153;ST. LUCIA;2008;90.87;;2;1;69.37799072;172.729;10416.22253;1.939797653;3
153;ST. LUCIA;2009;90.52;8.3;2;1;71.5639801;175.196;10414.46245;-0.770480816;3
153;ST. LUCIA;2010;90.05;8.3;2;1;75;177.397;10302.62411;-2.267530497;3
153;ST. LUCIA;2011;87.79;8.3;2;1;72.64151001;179.278;10534.19432;0.179351076;3
153;ST. LUCIA;2012;85.31;8.3;2;1;75.35545349;180.89;10457.95639;-2.474520381;3
153;ST. LUCIA;2013;87.2;8.3;2;1;73.4597168;182.305;10485.91339;-1.204774558;3
153;ST. LUCIA;2014;86.21;8.3;2;1;78.1553421;183.645;10392.78646;-2.31335849;3
154;ST. VINCENT AND THE GRENADINES;1996;79.81;;3;1;79.80769348;108.078;4548.780974;1.38141323;4
154;ST. VINCENT AND THE GRENADINES;1997;79.81;;3;1;82.21154022;108.001;5244.546186;13.35550154;3
154;ST. VINCENT AND THE GRENADINES;1998;79.81;;3;1;84.61538696;107.923;5579.854084;5.25121344;3
154;ST. VINCENT AND THE GRENADINES;1999;80.05;;3;1;85.81731033;107.879;5917.208638;4.447554986;3
154;ST. VINCENT AND THE GRENADINES;2000;80.29;;3;1;87.0192337;107.897;6000.648113;-0.846150024;3
154;ST. VINCENT AND THE GRENADINES;2001;79.33;;3;1;70.43269348;107.989;6236.983166;1.622613553;3
154;ST. VINCENT AND THE GRENADINES;2002;78.37;;3;1;53.84615326;108.15;6782.234723;2.400331661;3
154;ST. VINCENT AND THE GRENADINES;2003;82.69;;3;1;71.63461304;108.354;7327.48628;3.178049768;2
154;ST. VINCENT AND THE GRENADINES;2004;73.56;;3;1;85.57691956;108.563;7872.737836;3.955767876;3
154;ST. VINCENT AND THE GRENADINES;2005;81.73;;3;1;89.42308044;108.749;8313.986417;2.312713414;3
154;ST. VINCENT AND THE GRENADINES;2006;85.58;;3;1;87.9807663;108.908;9212.499659;7.504426886;3
154;ST. VINCENT AND THE GRENADINES;2007;82.69;;3;1;75;109.049;9757.933553;3.174757979;3
154;ST. VINCENT AND THE GRENADINES;2008;84.13;;3;1;75.11961365;109.165;10102.10568;1.535369989;3
154;ST. VINCENT AND THE GRENADINES;2009;81.52;8.6;3;1;73.4597168;109.255;9956.955889;-2.179708227;3
154;ST. VINCENT AND THE GRENADINES;2010;87.2;8.6;2;1;75;109.316;9733.97967;-3.418993262;3
154;ST. VINCENT AND THE GRENADINES;2011;78.87;8.6;2;1;72.64151001;109.341;9884.934792;-0.503428145;3
154;ST. VINCENT AND THE GRENADINES;2012;80.09;8.6;2;1;78.67298889;109.334;10180.32686;1.172039996;3
154;ST. VINCENT AND THE GRENADINES;2013;81.99;8.6;2;1;73.4597168;109.327;10518.19889;1.801968006;3
154;ST. VINCENT AND THE GRENADINES;2014;87.68;8.6;2;1;78.1553421;109.36;10620.24664;-0.481765049;3
155;SUDAN;1996;2.4;2.04;14;3;1.923076868;25466.387;1467.876747;2.829045316;9
155;SUDAN;1997;2.64;2.13;14;3;2.163461566;26149.124;1603.98784;7.433863768;9
155;SUDAN;1998;2.88;2.22;14;3;2.403846264;26777.059;1644.241765;1.409067136;9
155;SUDAN;1999;3.13;2.31;14;3;1.682692349;27406.808;1673.593185;0.250941679;14
155;SUDAN;2000;3.37;2.4;14;3;0.961538434;28079.664;1769.65285;3.387131477;14
155;SUDAN;2001;5.53;2.48;14;3;2.403846085;28805.142;1873.735549;3.522360068;14
155;SUDAN;2002;7.69;2.56;14;3;3.846153736;29569.978;1976.000493;2.669084081;14
155;SUDAN;2003;4.81;2.64;14;3;3.846153736;30365.586;2078.265437;1.815808094;14
155;SUDAN;2004;4.81;2.72;14;3;5.769230843;31176.209;2180.530381;0.962532107;14
155;SUDAN;2005;4.33;2.8;14;3;3.365384579;31990.003;2351.119432;4.462070728;14
155;SUDAN;2006;4.81;2.9;14;3;1.923076868;32809.056;2591.937501;6.956703302;14
155;SUDAN;2007;6.73;2.9;14;3;2.403846264;33637.96;2883.714017;8.372913829;14
155;SUDAN;2008;6.25;3;14;3;1.91387558;34470.138;3080.764711;4.777889742;14
155;SUDAN;2009;4.27;3.1;14;3;0.947867274;35297.298;3116.203085;0.387930264;14
155;SUDAN;2010;4.27;3.1;14;3;0.943396211;36114.885;3175.273939;0.666118209;14
155;SUDAN;2011;3.76;3.1;14;3;0.943396211;36918.193;3478.252239;7.325919494;14
155;SUDAN;2012;3.79;3.1;14;3;2.369668245;37712.42;3871.816338;9.351883699;14
155;SUDAN;2013;3.32;3.1;14;3;2.843601942;38515.095;3974.901731;1.155188809;14
155;SUDAN;2014;3.94;3.1;14;3;3.883495092;39350.274;4068.859769;0.891776042;14
156;SURINAME;1996;39.9;;6;2;55.76922989;453.653;7112.897397;-0.472044448;12
156;SURINAME;1997;44.23;;6;2;58.89422989;461.569;7518.459786;3.923090005;8
156;SURINAME;1998;48.56;;6;2;62.01922989;469.108;7594.884057;-0.068029515;5
156;SURINAME;1999;53.37;;6;2;56.25;475.637;7539.014724;-2.231786218;6
156;SURINAME;2000;58.17;;3;1;50.48077011;480.751;7623.305331;-1.131708893;10
156;SURINAME;2001;59.38;;3;1;55.28846169;484.21;8093.802989;3.806192603;8
156;SURINAME;2002;60.58;;3;1;60.09615326;486.271;8827.716728;5.498435975;6
156;SURINAME;2003;59.62;;3;1;60.57692337;487.641;9561.630467;7.190679346;6
156;SURINAME;2004;54.33;;3;1;56.25;489.312;10295.54421;8.882922717;6
156;SURINAME;2005;54.33;7.7;4;1;54.80769348;491.999;11051.84918;3.999613128;6
156;SURINAME;2006;60.1;7.7;4;1;45.67307663;495.953;11734.75679;3.0142529;6
156;SURINAME;2007;63.46;7.7;4;1;42.30769348;500.953;12536.45451;4.062372544;6
156;SURINAME;2008;63.94;7.7;4;1;48.80382919;506.657;13162.12885;2.970948648;6
156;SURINAME;2009;58.77;7.7;4;1;49.28910065;512.522;13505.42873;1.834870516;6
156;SURINAME;2010;57.82;7.7;4;1;50.47169876;518.141;14219.49986;4.016879825;3
156;SURINAME;2011;57.75;7.7;4;1;50.94339752;523.439;15122.88216;4.201744646;3
156;SURINAME;2012;57.35;7.7;4;1;49.28910065;528.535;15704.61159;2.015279921;3
156;SURINAME;2013;57.82;7.7;4;1;52.13270187;533.45;16246.57456;1.932136004;3
156;SURINAME;2014;64.04;7.7;4;1;55.82524109;538.248;;;3
157;SWAZILAND;1996;13.46;5.52;11;3;36.05769348;984.506;3804.752214;1.61882421;11
157;SWAZILAND;1997;13.46;5.64;11;3;38.22115517;1006.76;3901.751099;0.82376181;11
157;SWAZILAND;1998;13.46;5.76;10;3;40.38461685;1028.694;3960.514273;0.416297726;11
157;SWAZILAND;1999;11.54;5.88;11;3;40.625;1048.151;4062.933748;1.039780784;11
157;SWAZILAND;2000;9.62;6;11;3;40.86538315;1063.715;4166.657915;0.27124562;11
157;SWAZILAND;2001;10.82;6.12;11;3;42.78846169;1074.765;4266.633867;0.117841582;11
157;SWAZILAND;2002;12.02;6.24;11;3;44.71154022;1082.195;4435.311775;0.833579018;11
157;SWAZILAND;2003;8.65;6.36;12;3;43.75;1087.949;4603.989683;1.549316453;11
157;SWAZILAND;2004;8.17;6.48;12;3;46.63461685;1094.775;4772.667591;2.265053889;11
157;SWAZILAND;2005;8.17;6.6;12;3;35.57692337;1104.642;5002.497597;1.548095513;11
157;SWAZILAND;2006;14.9;6.7;12;3;34.13461685;1118.204;5261.872444;2.049669214;11
157;SWAZILAND;2007;10.58;6.8;12;3;44.23077011;1134.853;5509.146659;1.985189032;11
157;SWAZILAND;2008;12.98;6.9;12;3;41.14832687;1153.75;5656.353654;0.69676675;10
157;SWAZILAND;2009;13.27;7;12;3;44.54976273;1173.529;5673.312399;-0.456152821;11
157;SWAZILAND;2010;12.8;7.1;12;3;43.86792374;1193.148;5743.112948;0.008873491;11
157;SWAZILAND;2011;12.68;7.1;12;3;30.18867874;1212.458;5844.887402;-0.28659765;11
157;SWAZILAND;2012;14.69;7.1;12;3;33.64928818;1231.694;6012.911116;1.060450222;11
157;SWAZILAND;2013;15.17;7.1;12;3;31.7535553;1250.641;6191.044868;1.450848626;12
157;SWAZILAND;2014;14.29;7.1;12;3;28.15534019;1269.112;6342.661567;0.975736266;12
158;SWEDEN;1996;96.63;10.6;2;1;99.5192337;8849.42;23621.43573;1.356426142;2
158;SWEDEN;1997;97.6;10.7;2;1;98.07692337;8859.106;24523.37156;2.841576913;2
158;SWEDEN;1998;98.56;10.8;2;1;96.63461304;8861.204;25562.99606;4.168949165;2
158;SWEDEN;1999;98.8;10.9;2;1;95.67307663;8863.595;27184.58541;4.448728306;2
158;SWEDEN;2000;99.04;11;2;1;94.71154022;8872.284;29384.53696;4.567244577;2
158;SWEDEN;2001;98.56;11.12;2;1;95.43269348;8888.675;29811.37317;1.29110569;2
158;SWEDEN;2002;98.08;11.24;2;1;96.15384674;8911.899;31297.24798;2.164417404;2
158;SWEDEN;2003;98.08;11.36;2;1;96.63461304;8942.926;32783.12279;3.037729117;2
158;SWEDEN;2004;99.04;11.48;2;1;96.15384674;8982.282;34268.9976;3.91104083;2
158;SWEDEN;2005;96.15;11.6;2;1;93.75;9030.163;34332.32594;2.40793789;2
158;SWEDEN;2006;96.63;11.6;2;1;94.71154022;9087.251;37594.46396;4.100927707;2
158;SWEDEN;2007;98.56;11.6;2;1;94.71154022;9153.316;40564.99845;2.640982716;2
158;SWEDEN;2008;98.56;11.6;2;1;88.51674652;9226.333;41880.84077;-1.328731949;2
158;SWEDEN;2009;99.05;11.6;2;1;86.7298584;9303.432;39669.93687;-5.98896616;2
158;SWEDEN;2010;98.58;11.7;2;1;87.26415253;9382.297;41727.17612;5.089186132;2
158;SWEDEN;2011;99.53;11.7;2;1;91.98113251;9462.352;43709.21145;1.892057621;2
158;SWEDEN;2012;99.53;11.7;2;1;90.0473938;9543.457;43869.38437;-1.02124344;2
158;SWEDEN;2013;99.05;11.7;2;1;90.52132416;9624.247;44646.3695;0.427771857;2
158;SWEDEN;2014;99.51;11.7;2;1;86.89320374;9703.247;45143.52332;1.337141043;2
159;SWITZERLAND;1996;91.83;10.72;2;1;99.5192337;7059.633;29704.71198;0.157771226;2
159;SWITZERLAND;1997;92.79;10.89;2;1;99.03846359;7090.176;30943.48521;2.065881369;2
159;SWITZERLAND;1998;93.75;11.06;2;1;98.55769348;7113.505;32000.57262;2.63935347;2
159;SWITZERLAND;1999;93.75;11.23;2;1;97.83654022;7136.813;32558.01045;1.15976379;2
159;SWITZERLAND;2000;93.75;11.4;2;1;97.11538696;7165.581;34509.28496;3.363607263;2
159;SWITZERLAND;2001;94.71;11.52;2;1;97.35577011;7200.945;35372.62926;0.806700968;2
159;SWITZERLAND;2002;95.67;11.64;2;1;97.59615326;7242.034;36172.09112;1.250604494;2
159;SWITZERLAND;2003;95.19;11.76;2;1;95.19230652;7289.901;36971.55299;1.694508021;2
159;SWITZERLAND;2004;97.6;11.88;2;1;92.78845978;7345.299;37771.01485;2.138411547;2
159;SWITZERLAND;2005;96.63;12;2;1;88.94230652;7408.608;39152.8735;2.380340427;2
159;SWITZERLAND;2006;98.56;12;2;1;95.19230652;7480.317;43377.7733;3.362084867;2
159;SWITZERLAND;2007;99.04;12.1;2;1;94.2307663;7560.141;47409.46278;3.213807821;2
159;SWITZERLAND;2008;99.04;12.1;2;1;94.73683929;7646.542;50438.76166;0.985899463;2
159;SWITZERLAND;2009;100;12.2;2;1;92.89099884;7737.316;49919.24604;-3.344872272;2
159;SWITZERLAND;2010;99.53;12.2;2;1;91.98113251;7830.534;51321.51045;1.887048015;2
159;SWITZERLAND;2011;99.06;12.2;2;1;93.86792755;7925.813;54550.69248;0.678879387;2
159;SWITZERLAND;2012;98.58;12.2;2;1;98.10426331;8022.628;55915.49985;0.041254706;2
159;SWITZERLAND;2013;98.58;12.2;2;1;97.63033295;8118.719;56939.67029;0.750420419;2
159;SWITZERLAND;2014;99.01;12.2;2;1;93.68932343;8211.383;;;2
160;SYRIAN ARAB REPUBLIC;1996;10.58;4.7;14;3;33.17307663;14736.209;1186.16;1.536075715;13
160;SYRIAN ARAB REPUBLIC;1997;9.38;4.8;14;3;36.53846169;15151.962;1080.81;-0.993278875;13
160;SYRIAN ARAB REPUBLIC;1998;8.17;4.9;14;3;39.90384674;15568.797;1028.17;3.490217232;13
160;SYRIAN ARAB REPUBLIC;1999;7.45;5;14;3;37.98077011;15972.43;1043.17;-5.990914538;14
160;SYRIAN ARAB REPUBLIC;2000;6.73;5.1;14;3;36.05769348;16354.05;1202.89;0.345363856;14
160;SYRIAN ARAB REPUBLIC;2001;6.25;5.38;14;3;43.2692318;16694.414;1236.9;3.05611678;14
160;SYRIAN ARAB REPUBLIC;2002;5.77;5.66;14;3;50.48077011;16997.521;1305.09;3.596241465;14
160;SYRIAN ARAB REPUBLIC;2003;5.77;5.94;14;3;44.71154022;17304.339;1208.89;4.13636615;14
160;SYRIAN ARAB REPUBLIC;2004;7.21;6.22;14;3;35.09615326;17671.913;1361.5;4.676490835;14
160;SYRIAN ARAB REPUBLIC;2005;6.73;6.5;14;3;29.80769157;18132.842;1510.39;3.500441938;14
160;SYRIAN ARAB REPUBLIC;2006;5.77;;13;3;36.53845978;18728.2;1726.03;1.66211435;14
160;SYRIAN ARAB REPUBLIC;2007;4.33;6.5;13;3;35.09615326;19425.597;2016.05;1.905271685;14
160;SYRIAN ARAB REPUBLIC;2008;4.33;6.3;13;3;33.01435471;20097.057;2557.21;;14
160;SYRIAN ARAB REPUBLIC;2009;6.16;6.6;13;3;28.4360199;20566.871;2557.27;;14
160;SYRIAN ARAB REPUBLIC;2010;4.74;6.6;13;3;21.69811249;20720.602;2806.69;;14
160;SYRIAN ARAB REPUBLIC;2011;4.23;6.6;14;3;2.830188751;20501.167;;;14
160;SYRIAN ARAB REPUBLIC;2012;3.32;6.6;14;3;0.473933637;19978.756;;;14
160;SYRIAN ARAB REPUBLIC;2013;3.79;6.6;14;3;0.473933637;19322.593;;;14
160;SYRIAN ARAB REPUBLIC;2014;2.96;6.6;14;3;0;18772.481;;;14
161;TAJIKISTAN;1996;5.29;9.54;14;3;2.884615421;5862.224;772.2967058;-17.80684447;
161;TAJIKISTAN;1997;6.49;9.63;12;3;3.605769157;5936.78;788.8362768;0.422818565;
161;TAJIKISTAN;1998;7.69;9.72;12;3;4.326922894;6012.308;829.1112286;3.97719711;
161;TAJIKISTAN;1999;8.41;9.81;12;3;5.048076868;6094.126;861.2259494;2.307753335;
161;TAJIKISTAN;2000;9.13;9.9;12;3;5.769230843;6186.152;939.7408282;6.688913712;
161;TAJIKISTAN;2001;12.98;9.92;12;3;11.29807711;6290.413;1041.638849;8.373480469;10
161;TAJIKISTAN;2002;16.83;9.94;11;3;16.82692337;6406.518;1167.336367;8.277979513;12
161;TAJIKISTAN;2003;16.35;9.96;11;3;16.82692337;6532.871;1293.033885;8.182478556;14
161;TAJIKISTAN;2004;15.87;9.98;11;3;12.01923084;6666.628;1418.731403;8.086977599;14
161;TAJIKISTAN;2005;13.94;10;11;3;10.09615421;6805.655;1530.575693;4.520315473;14
161;TAJIKISTAN;2006;10.1;10;11;3;11.05769253;6949.566;1653.075393;4.784253434;14
161;TAJIKISTAN;2007;11.54;9.9;11;3;22.59615326;7099.021;1790.925655;5.530497064;12
161;TAJIKISTAN;2008;10.1;9.9;11;3;19.1387558;7254.072;1928.200969;5.593708734;12
161;TAJIKISTAN;2009;10.9;9.9;11;3;16.11374474;7414.96;1972.915212;1.547772827;12
161;TAJIKISTAN;2010;9.48;9.9;11;3;17.45282936;7581.696;2080.044368;4.157861249;12
161;TAJIKISTAN;2011;10.8;9.9;11;3;16.98113251;7753.925;2229.445742;5.014447573;12
161;TAJIKISTAN;2012;9;9.9;12;3;13.74407578;7930.929;2385.230268;5.100794308;11
161;TAJIKISTAN;2013;7.11;9.9;12;3;14.21800995;8111.894;2541.908254;5.00405634;11
161;TAJIKISTAN;2014;7.39;9.9;12;3;23.30097008;8295.84;2690.752168;4.333377971;11
162;TANZANIA;1996;25.48;4.2;10;2;22.59615326;30733.937;1033.724821;1.711180637;12
162;TANZANIA;1997;28.37;4.3;10;2;25.72115326;31533.781;1060.792423;0.891639398;12
162;TANZANIA;1998;31.25;4.4;9;2;28.84615326;32323.953;1084.931521;1.177536777;12
162;TANZANIA;1999;31.73;4.5;8;2;25.72115326;33135.281;1126.920773;2.304631363;12
162;TANZANIA;2000;32.21;4.6;8;2;22.59615326;33991.59;1179.738755;2.357758401;11
162;TANZANIA;2001;35.58;4.64;8;2;28.36538506;34899.062;1247.01239;3.347236967;11
162;TANZANIA;2002;38.94;4.68;7;2;34.13461685;35855.48;1336.205874;3.886907775;11
162;TANZANIA;2003;38.46;4.72;7;2;21.15384674;36866.228;1425.399359;4.426578583;11
162;TANZANIA;2004;34.13;4.76;7;2;24.51922989;37935.334;1514.592843;4.966249392;12
162;TANZANIA;2005;38.94;4.8;7;2;28.36538506;39065.6;1645.050729;5.227554179;10
162;TANZANIA;2006;40.38;4.8;7;2;33.17307663;40260.847;1725.035293;1.736516742;10
162;TANZANIA;2007;44.71;4.9;7;2;32.69230652;41522.004;1865.94388;5.364347024;10
